#Gegenspannung [Volt] Photostrom [nanoAmpere]
 2.0    0.8
 1.8    0.7
 1.6    0.6
 1.4    0.5
 1.2    0.52
 1.0    0.44
 0.8    0.36
 0.6    0.28
 0.4    0.2
 0.2    0.16
 0.01   0.105
-0.01   0.11
-0.2    0.045
-0.4    0.042
-0.6    0.024
-0.8    0.008
-1.0    0.002
-1.2    0
-1.4    0
