#Gegenspannung [Volt] Photostrom [nanoAmpere]
 2.0    2.1
 1.8    2.0
 1.6    1.8
 1.4    1.5
 1.2    1.2
 1.0    1.0
 0.8    0.8
 0.6    0.6
 0.4    0.35
 0.2    0.24
 0.01   0.1
-0.01   0.5
-0.2    0.2
-0.4    0.03
-0.6    0
-0.8    0  
